order_id,cumsum_quantity,market_value,avg_price,profits,transaction_cost,datetime,position_id,position_side,pnl,order_book_id
-1.0,300.0,7689.0,25.63,69.00000000000001,0.0,2013-06-04 00:00:00,2,多,496.72759999999965,600340.XSHG
-1.0,400.0,4576.0,11.44,120.0,0.0,2012-03-26 00:00:00,1,多,115.0,600703.XSHG
-1.0,1000.0,24300.0,24.3,300.0,0.0,2016-11-28 00:00:00,8,多,34889.36940000002,600332.XSHG
-1.0,450.0,6918.000000000001,15.373333333333335,60.0,0.0,2014-07-04 00:00:00,3,多,3541.9327999999996,600703.XSHG
-1.0,800.0,9960.0,12.450000000000001,125.0,0.0,2016-07-15 00:00:00,4,多,4017.742799999998,600703.XSHG
-1.0,1600.0,13307.0,8.316875,160.0,0.0,2014-06-20 00:00:00,2,多,1612.3204,600704.XSHG
-1.0,900.0,15862.999999999998,17.625555555555554,63.00000000000001,0.0,2014-07-23 00:00:00,1,多,44.6144,600705.XSHG
-1.0,1800.0,15683.0,8.712777777777777,180.0,0.0,2014-12-26 00:00:00,1,多,224.6144,600705.XSHG
-1.0,1900.0,31338.6,16.494,163.39999999999998,0.0,2016-01-14 00:00:00,3,多,13012.325799999999,600705.XSHG
-1.0,200.0,2332.0,11.66,20.0,0.0,2014-07-04 00:00:00,3,多,8935.510400000003,600682.XSHG
-1.0,900.0,5670.0,6.3,144.0,0.0,2013-05-20 00:00:00,3,多,-801.9469999999983,600376.XSHG
-1.0,500.0,3715.0,7.43,250.0,0.0,2014-05-14 00:00:00,4,多,1312.3066000000013,600660.XSHG
-1.0,1300.0,10334.999999999998,7.949999999999999,650.0,0.0,2013-06-04 00:00:00,2,多,1237.9957999999995,600660.XSHG
-1.0,500.0,10604.999999999998,21.209999999999997,130.0,0.0,2014-07-22 00:00:00,5,多,-549.7560000000025,600518.XSHG
-1.0,200.0,35678.59999999999,178.39299999999997,799.4,0.0,2012-07-05 00:00:00,1,多,770.2176,600519.XSHG
-1.0,200.0,44425.8,222.12900000000002,1234.2,0.0,2016-07-01 00:00:00,4,多,16852.086200000012,600519.XSHG
-1.0,800.0,10232.0,12.79,128.0,0.0,2013-05-22 00:00:00,3,多,-382.4093999999997,600498.XSHG
-1.0,1900.0,16422.620266756807,8.643484350924636,83.6,0.0,2014-07-09 00:00:00,2,多,-4515.8493332431935,600489.XSHG
-1.0,500.0,5950.0,11.9,50.0,0.0,2014-05-21 00:00:00,6,多,74.34360000000069,600522.XSHG
-1.0,2000.0,17578.0,8.789,80.0,0.0,2016-06-30 00:00:00,8,多,48168.1666,600522.XSHG
-1.0,600.0,20678.0,34.46333333333333,60.0,0.0,2013-05-22 00:00:00,2,多,488.5286000000001,600535.XSHG
-1.0,100.0,3633.9999999999995,36.339999999999996,35.0,0.0,2014-06-19 00:00:00,5,多,6326.045600000001,600535.XSHG
-1.0,800.0,32464.0,40.58,336.00000000000006,0.0,2016-05-25 00:00:00,6,多,6945.852600000002,600535.XSHG
-1.0,200.0,7445.0,37.225,30.0,0.0,2012-06-19 00:00:00,1,多,20.0,600547.XSHG
-1.0,300.0,4728.0,15.76,30.0,0.0,2014-07-16 00:00:00,5,多,779.0269999999991,600547.XSHG
-1.0,200.0,5266.0,26.33,50.0,0.0,2014-06-24 00:00:00,3,多,70.52039999999909,600549.XSHG
-1.0,600.0,7248.0,12.08,60.0,0.0,2013-05-14 00:00:00,2,多,24.065599999999996,600570.XSHG
-1.0,600.0,8946.0,14.91,96.0,0.0,2013-07-05 00:00:00,2,多,63.5474000000001,600489.XSHG
-1.0,1100.0,6886.000000000001,6.260000000000001,110.0,0.0,2012-08-23 00:00:00,1,多,100.0,600446.XSHG
-1.0,0.0,0.0,0.0,110.00000000000001,0.0,2014-06-26 00:00:00,4,多,6069.9108,600436.XSHG
-1.0,100.0,870.9999999999999,8.709999999999999,40.0,0.0,2012-06-28 00:00:00,1,多,35.0,600660.XSHG
-1.0,400.0,2427.9999999999995,6.069999999999999,80.0,0.0,2015-06-19 00:00:00,4,多,484.191600000001,600649.XSHG
-1.0,400.0,2508.0,6.27,60.0,0.0,2014-07-24 00:00:00,4,多,404.191600000001,600649.XSHG
-1.0,600.0,3366.0,5.61,108.0,0.0,2014-05-06 00:00:00,5,多,-404.6789999999979,600376.XSHG
-1.0,800.0,23920.0,29.9,28.000000000000004,0.0,2016-08-10 00:00:00,4,多,-579.6278,000156.XSHE
-1.0,200.0,7374.000000000001,36.870000000000005,10.0,0.0,2014-01-16 00:00:00,2,多,-154.11519999999967,600637.XSHG
-1.0,3800.0,31025.100000000002,8.1645,313.5,0.0,2016-06-23 00:00:00,3,多,13325.825799999999,600705.XSHG
-1.0,1300.0,60619.0,46.63,1040.0,0.0,2016-07-22 00:00:00,4,多,6795.303200000006,000423.XSHE
-1.0,200.0,2664.0,13.32,20.0,0.0,2014-06-19 00:00:00,5,多,939.8221999999988,600406.XSHG
-1.0,1900.0,10147.9,5.341,190.0,0.0,2014-07-11 00:00:00,3,多,1381.2406000000005,600415.XSHG
-1.0,200.0,14201.999999999998,71.00999999999999,140.0,0.0,2012-05-31 00:00:00,2,多,-821.9808000000015,600436.XSHG
-1.0,300.0,5010.0,16.7,75.0,0.0,2013-06-14 00:00:00,3,多,158.3770000000001,600585.XSHG
-1.0,2100.0,14076.0,6.702857142857143,57.0,0.0,2013-05-22 00:00:00,5,多,-426.03460000000143,600583.XSHG
-1.0,1800.0,10197.0,5.665,63.00000000000001,0.0,2012-06-05 00:00:00,2,多,-10.347999999999907,600583.XSHG
-1.0,600.0,3919.2,6.532,40.800000000000004,0.0,2012-06-08 00:00:00,2,多,1126.6198000000018,600383.XSHG
-1.0,100.0,862.9999999999999,8.629999999999999,15.0,0.0,2013-06-03 00:00:00,2,多,-130.18999999999957,600718.XSHG
-1.0,900.0,4509.0,5.01,27.0,0.0,2014-06-30 00:00:00,4,多,-2091.2131999999992,600737.XSHG
-1.0,1900.0,33336.76434676435,17.54566544566545,380.0,0.0,2016-04-22 00:00:00,7,多,-13401.263253235682,600309.XSHG
-1.0,700.0,15575.0,22.25,175.0,0.0,2012-04-12 00:00:00,1,多,162.4,600887.XSHG
-1.0,1900.0,24985.0,13.15,855.0,0.0,2016-05-06 00:00:00,7,多,9428.597799999983,600887.XSHG
-1.0,500.0,21882.0,43.764,80.0,0.0,2016-07-12 00:00:00,6,多,10842.0122,600893.XSHG
-1.0,1900.0,10940.647058823528,5.758235294117647,152.0,0.0,2013-08-02 00:00:00,2,多,-2855.587541176473,600895.XSHG
-1.0,1900.0,12354.52130909091,6.502379636363637,152.0,0.0,2014-08-08 00:00:00,3,多,1188.213309090906,600895.XSHG
-1.0,1100.0,10582.000000000002,9.620000000000001,22.0,0.0,2014-06-19 00:00:00,2,多,-830.5091999999996,600188.XSHG
-1.0,1900.0,7528.170731707318,3.9621951219512197,285.0,0.0,2016-08-26 00:00:00,6,多,1197.7355317073204,000157.XSHE
